Week,1
10/9/2011,1:00 PM,"KC","IND",-3,"Fav","KC","IND","IND","KC",,28,24,-4,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"W","L","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"W",1,"L",0,"",0,"",,"","","","","","","","","","","","","","","","","","","","","L","","","","W","","","","","","","",
10/9/2011,1:00 PM,"AZ","MIN",-3,"Fav","AZ","MIN","MIN","AZ",,10,34,24,"Home",,"L","W",,39,"-",35,"-",3,,38,"-",36,"-",3,,36,"-",38,"-",3,,39,"-",35,"-",3,,"L","W","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"L",1,"W",0,"",0,"",,"","","","","","","","","L","","","","","","W","","","","","","","","","","","","","","","","","",
10/9/2011,4:05 PM,"TB","SF",-3,"Fav","TB","SF","SF","TB",,41,3,-38,"Away",,"W","L",,52.70%,,,,,,51.35%,,,,,,48.65%,,,,,,52.70%,,,,,,"W","L","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"W",1,"L",0,"",0,"",,"","","","","","","W","","","","","L","","","","","","","","","","","","","","","","","","","","",
10/9/2011,4:15 PM,"NYJ","NE",-9,"Fav","NYJ","NYJ","NE","NYJ",,21,30,9,"Home",,"P","P",,,,,,,,,,,,,,,,,,,,,,,,,,"P","P","P","P",,0,"",0,"",1,"L",0,"",0,"",,1,"L",0,"",1,"L",0,"",1,"L",0,"",,"","","","","","","","","","","","","","","","","P","","P","","","","","","","","","","","","","",
10/9/2011,4:15 PM,"SD","DEN",4,"Dog","DEN","SD","SD","DEN",,29,24,-5,"Away",,"W","L",,"Games over 500",,,,,,,,,,,,,,,,,,,,,,,,"L","W","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"L",1,"W",0,"",0,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","L","W","","","","","",
10/9/2011,8:20 PM,"GB","ATL",6,"Dog","GB","GB","GB","ATL",,25,14,-11,"Away",,"W","L",,"Week",,2,,,,0,,,,,,0,,,,,,-2,,,,,,"W","W","W","L",,0,"",0,"",0,"",1,"L",0,"",,1,"W",1,"W",0,"",1,"W",0,"",0,"",,"","","","","","","","L","","","","","W","","","","","","","","","","","","","","","","","","","",
10/10/2011,8:30 PM,"CHI","DET",-6,"Fav","CHI","DET","DET","CHI",,13,24,11,"Home",,"L","W",,"Season",,4,,,,2,,,,,,-2,,,,,,4,,,,,,"L","W","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"L",1,"W",0,"",0,"",,"","","","","","","","","","","","","","W","","L","","","","","","","","","","","","","","","","",
Week,6
10/16/2011,1:00 PM,"CAR","ATL",-4,"Fav","CAR","CAR","CAR","CAR",,17,31,14,"Home","Week 6","L","W","Week 6",,,,,,,,,,,,,,,,,,,,,,,,"Week 6","L","L","L","L","Week 6",0,"",0,"",0,"",0,"",1,"L","Week 6",1,"L",1,"L",1,"L",1,"L",1,"L",1,"L","Week 6","","","","","","L","","W","","","","","","","","","","","","","","","","","","","","","","","","","Week 6"
10/16/2011,1:00 PM,"IND","CIN",-7,"Fav","IND","IND","CIN","IND",,17,27,10,"Home",,"L","W",,"Weekly Stats",,,,,,,,,,,,,,,,,,,,,,,,"L","L","W","L",,0,"",0,"",1,"W",0,"",0,"",,1,"L",0,"",1,"L",0,"",1,"L",0,"",,"","","","","","","","","","","","","","","","","","","","","L","","","","","","","","","","","W",
10/16/2011,1:00 PM,"SF","DET",-4.5,"Fav","DET","SF","DET","DET",,25,19,-6,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"L","W","L","L",,0,"",1,"W",0,"",0,"",0,"",,0,"",1,"L",1,"L",0,"",0,"",1,"L",,"","","","","","","","","","","","W","","L","","","","","","","","","","","","","","","","","","",
10/16/2011,1:00 PM,"STL","GB",-15.5,"Fav","STL","GB","GB","GB",,3,24,21,"Home",,"L","W",,5,"-",6,"-",2,,7,"-",4,"-",2,,6,"-",5,"-",2,,5,"-",6,"-",2,,"L","W","W","W",,1,"L",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"W",1,"W",1,"W",,"","","","","","","","","","","L","","W","","","","","","","","","","","","","","","","","","","",
10/16/2011,1:00 PM,"BUF","NYG",-3,"Fav","BUF","BUF","BUF","BUF",,24,27,3,"Home",,"P","P",,,,,,,,,,,,,,,,,,,,,,,,,,"P","P","P","P",,0,"",0,"",0,"",0,"",1,"L",,1,"L",1,"L",1,"L",1,"L",1,"L",1,"L",,"P","","","","","","","","","","","","","","","","","","","P","","","","","","","","","","","","",
10/16/2011,1:00 PM,"JAC","PIT",-13,"Fav","JAC","JAC","JAC","JAC",,13,17,4,"Home",,"W","L",,"Cummulative Stats",,,,,,,,,,,,,,,,,,,,,,,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","","","","","","","","","","","","","","","","","","","","","","W","","","","","L","","","",
10/16/2011,1:00 PM,"PHL","WAS",2,"Dog","PHL","PHL","WAS","PHL",,20,13,-7,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"W","W","L","W",,0,"",0,"",1,"L",0,"",0,"",,1,"W",0,"",1,"W",0,"",1,"W",0,"",,"","","W","W","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
10/16/2011,4:05 PM,"CLE","OAK",-7,"Fav","CLE","OAK","OAK","OAK",,17,24,7,"Home",,"P","P",,44,"-",41,"-",5,,45,"-",40,"-",5,,42,"-",43,"-",5,,44,"-",41,"-",5,,"P","P","P","P",,1,"L",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"L",1,"L",1,"L",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","P","","","P","",
10/16/2011,4:05 PM,"HOU","BAL",-8,"Fav","BAL","HOU","BAL","HOU",,14,29,15,"Home",,"L","W",,51.76%,,,,,,52.94%,,,,,,49.41%,,,,,,51.76%,,,,,,"W","L","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"W",0,"",0,"",1,"L",0,"",,"","","","","","","","","","","","","","","","","","","","","","L","","","","","","","","W","","",
10/16/2011,4:15 PM,"DAL","NE",-7,"Fav","NE","DAL","NE","NE",,16,20,4,"Home",,"W","L",,,,,,,,,,,,,,,,,,,,,,,,,,"L","W","L","L",,0,"",1,"W",0,"",0,"",0,"",,0,"",1,"L",1,"L",0,"",0,"",1,"L",,"","W","","","","","","","","","","","","","","","L","","","","","","","","","","","","","","","",
10/16/2011,4:15 PM,"NO","TB",4,"Dog","NO","NO","NO","NO",,20,26,6,"Home",,"L","W",,"Games over 500",,,,,,,,,,,,,,,,,,,,,,,,"L","L","L","L",,0,"",0,"",0,"",0,"",1,"L",,1,"L",1,"L",1,"L",1,"L",1,"L",1,"L",,"","","","","L","","L","","","","","","","","","","","","","","","","","","","","","","","","","",
10/16/2011,8:20 PM,"MIN","CHI",-3,"Fav","CHI","CHI","CHI","CHI",,10,39,29,"Home",,"L","W",,"Week",,-1,,,,3,,,,,,1,,,,,,-1,,,,,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","","","","","","","","","","","","","L","W","","","","","","","","","","","","","","","","",
10/17/2011,8:30 PM,"MIA","NYJ",-7,"Fav","NYJ","NYJ","NYJ","NYJ",,6,24,18,"Home",,"L","W",,"Season",,3,,,,5,,,,,,-1,,,,,,3,,,,,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","","","","","","","","","","","","","","","","L","W","","","","","","","","","","","","","",
Week,7
10/23/2011,1:00 PM,"SD","NYJ",2.5,"Dog","NYJ","SD","NYJ","SD",,21,27,6,"Home","Week 7","L","W","Week 7",,,,,,,,,,,,,,,,,,,,,,,,"Week 7","W","L","W","L","Week 7",0,"",0,"",0,"",0,"",0,"","Week 7",0,"",1,"W",0,"",0,"",1,"L",0,"","Week 7","","","","","","","","","","","","","","","","","","","L","","","","","","","","L","","","","","","Week 7"
10/23/2011,1:00 PM,"CHI","TB",1,"Dog","TB","TB","TB","CHI",,24,18,-6,"Away",,"W","L",,"Weekly Stats",,,,,,,,,,,,,,,,,,,,,,,,"L","L","L","W",,0,"",0,"",0,"",1,"W",0,"",,1,"L",1,"L",0,"",1,"L",0,"",0,"",,"","","","","","","W","","","","","","","","","W","","","","","","","","","","","","","","","","",
10/23/2011,1:00 PM,"WAS","CAR",-3,"Fav","CAR","WAS","CAR","WAS",,20,33,13,"Home",,"L","W",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"W","L","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"W",0,"",0,"",1,"L",0,"",,"","","L","","","W","","","","","","","","","","","","","","","","","","","","","","","","","","",
10/23/2011,1:00 PM,"ATL","DET",-3.5,"Fav","ATL","DET","DET","ATL",,23,16,-7,"Away",,"W","L",,7,"-",5,"-",1,,2,"-",10,"-",1,,6,"-",6,"-",1,,7,"-",5,"-",1,,"W","L","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"W",1,"L",0,"",0,"",,"","","","","","","","W","","","","","","L","","","","","","","","","","","","","","","","","","",
10/23/2011,1:00 PM,"SEA","CLE",-3,"Fav","SEA","SEA","SEA","SEA",,3,6,3,"Home",,"P","P",,,,,,,,,,,,,,,,,,,,,,,,,,"P","P","P","P",,0,"",0,"",0,"",0,"",1,"L",,1,"L",1,"L",1,"L",1,"L",1,"L",1,"L",,"","","","","","","","","","P","","","","","","","","","","","","","","","","","","","","","P","",
10/23/2011,1:00 PM,"DEN","MIA",-1.5,"Fav","DEN","DEN","DEN","DEN",,18,15,-3,"Away",,"W","L",,"Cummulative Stats",,,,,,,,,,,,,,,,,,,,,,,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","","","","","","","","","","","","","","","","L","","","","","","","","W","","","","","","",
10/23/2011,1:00 PM,"HOU","TEN",-3,"Fav","TEN","TEN","TEN","HOU",,41,7,-34,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"L","L","L","W",,0,"",0,"",0,"",1,"W",0,"",,1,"L",1,"L",0,"",1,"L",0,"",0,"",,"","","","","","","","","","","","","","","","","","","","","","W","L","","","","","","","","","",
10/23/2011,4:05 PM,"KC","OAK",-4,"Fav","KC","OAK","OAK","KC",,28,0,-28,"Away",,"W","L",,51,"-",46,"-",6,,47,"-",50,"-",6,,48,"-",49,"-",6,,51,"-",46,"-",6,,"W","L","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"W",1,"L",0,"",0,"",,"","","","","","","","","","","","","","","","","","","","","","","","","W","","","L","","","","",
10/23/2011,4:05 PM,"PIT","AZ",4,"Dog","PIT","AZ","PIT","PIT",,32,20,-12,"Away",,"W","L",,52.58%,,,,,,48.45%,,,,,,49.48%,,,,,,52.58%,,,,,,"W","L","W","W",,0,"",1,"L",0,"",0,"",0,"",,0,"",1,"W",1,"W",0,"",0,"",1,"W",,"","","","","","","","","W","","","","","","","","","","","","","","","","","","","","W","","","",
10/23/2011,4:15 PM,"GB","MIN",9,"Dog","GB","GB","GB","GB",,33,27,-6,"Away",,"L","W",,,,,,,,,,,,,,,,,,,,,,,,,,"L","L","L","L",,0,"",0,"",0,"",0,"",1,"L",,1,"L",1,"L",1,"L",1,"L",1,"L",1,"L",,"","","","","","","","","","","","","L","","W","","","","","","","","","","","","","","","","","",
10/23/2011,4:15 PM,"STL","DAL",-13,"Fav","DAL","STL","DAL","DAL",,7,34,27,"Home",,"L","W",,"Games over 500",,,,,,,,,,,,,,,,,,,,,,,,"W","L","W","W",,0,"",1,"L",0,"",0,"",0,"",,0,"",1,"W",1,"W",0,"",0,"",1,"W",,"","W","","","","","","","","","L","","","","","","","","","","","","","","","","","","","","","",
10/23/2011,8:20 PM,"IND","NO",-14,"Fav","IND","NO","NO","IND",,7,62,55,"Home",,"L","W",,"Week",,2,,,,-8,,,,,,0,,,,,,2,,,,,,"L","W","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"L",1,"W",0,"",0,"",,"","","","","W","","","","","","","","","","","","","","","","L","","","","","","","","","","","",
10/24/2011,8:30 PM,"BAL","JAC",8.5,"Dog","BAL","BAL","BAL","BAL",,7,12,5,"Home",,"L","W",,"Season",,5,,,,-3,,,,,,-1,,,,,,5,,,,,,"L","L","L","L",,0,"",0,"",0,"",0,"",1,"L",,1,"L",1,"L",1,"L",1,"L",1,"L",1,"L",,"","","","","","","","","","","","","","","","","","","","","","","","W","","","","","","L","","",
Week,8
10/30/2011,1:00 PM,"AZ","BAL",-13,"Fav","BAL","BAL","BAL","BAL",,27,30,3,"Home","Week 8","W","L","Week 8",,,,,,,,,,,,,,,,,,,,,,,,"Week 8","L","L","L","L","Week 8",0,"",0,"",0,"",0,"",1,"L","Week 8",1,"L",1,"L",1,"L",1,"L",1,"L",1,"L","Week 8","","","","","","","","","W","","","","","","","","","","","","","","","","","","","","","L","","","Week 8"
10/30/2011,1:00 PM,"MIN","CAR",-3.5,"Fav","CAR","CAR","CAR","CAR",,24,21,-3,"Away",,"W","L",,"Weekly Stats",,,,,,,,,,,,,,,,,,,,,,,,"L","L","L","L",,0,"",0,"",0,"",0,"",1,"L",,1,"L",1,"L",1,"L",1,"L",1,"L",1,"L",,"","","","","","L","","","","","","","","","W","","","","","","","","","","","","","","","","","",
10/30/2011,1:00 PM,"JAC","HOU",-10,"Fav","JAC","HOU","HOU","HOU",,14,24,10,"Home",,"P","P",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"P","P","P","P",,1,"L",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"L",1,"L",1,"L",,"","","","","","","","","","","","","","","","","","","","","","P","","P","","","","","","","","",
10/30/2011,1:00 PM,"MIA","NYG",-10,"Fav","NYG","MIA","MIA","NYG",,17,20,3,"Home",,"W","L",,4,"-",8,"-",1,,5,"-",7,"-",1,,5,"-",7,"-",1,,5,"-",7,"-",1,,"L","W","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"L",1,"W",0,"",0,"",,"L","","","","","","","","","","","","","","","","","W","","","","","","","","","","","","","","",
10/30/2011,1:00 PM,"NO","STL",13,"Dog","NO","NO","NO","NO",,21,31,10,"Home",,"L","W",,,,,,,,,,,,,,,,,,,,,,,,,,"L","L","L","L",,0,"",0,"",0,"",0,"",1,"L",,1,"L",1,"L",1,"L",1,"L",1,"L",1,"L",,"","","","","L","","","","","","W","","","","","","","","","","","","","","","","","","","","","",
10/30/2011,1:00 PM,"IND","TEN",-9,"Fav","IND","IND","TEN","IND",,10,27,17,"Home",,"L","W",,"Cummulative Stats",,,,,,,,,,,,,,,,,,,,,,,,"L","L","W","L",,0,"",0,"",1,"W",0,"",0,"",,1,"L",0,"",1,"L",0,"",1,"L",0,"",,"","","","","","","","","","","","","","","","","","","","","L","","W","","","","","","","","","",
10/30/2011,4:05 PM,"DET","DEN",-3,"Fav","DET","DET","DET","DET",,45,10,-35,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","","","","","","","","","","","","W","","","","","","","","","","","","L","","","","","","",
10/30/2011,4:05 PM,"WAS","BUF",-6,"Fav","BUF","BUF","BUF","BUF",,0,23,23,"Home",,"L","W",,55,"-",54,"-",7,,52,"-",57,"-",7,,53,"-",56,"-",7,,56,"-",53,"-",7,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","L","","","","","","","","","","","","","","","","","W","","","","","","","","","","","","",
10/30/2011,4:15 PM,"CIN","SEA",-2.5,"Fav","SEA","CIN","SEA","CIN",,34,12,-22,"Away",,"W","L",,50.46%,,,,,,47.71%,,,,,,48.62%,,,,,,51.38%,,,,,,"L","W","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"L",0,"",0,"",1,"W",0,"",,"","","","","","","","","","L","","","","","","","","","","","","","","","","","","","","","","W",
10/30/2011,4:15 PM,"CLE","SF",-9.5,"Fav","CLE","CLE","CLE","SF",,10,20,10,"Home",,"L","W",,,,,,,,,,,,,,,,,,,,,,,,,,"L","L","L","W",,0,"",0,"",0,"",1,"W",0,"",,1,"L",1,"L",0,"",1,"L",0,"",0,"",,"","","","","","","","","","","","W","","","","","","","","","","","","","","","","","","","L","",
10/30/2011,4:15 PM,"NE","PIT",3,"Dog","NE","NE","PIT","NE",,17,23,6,"Home",,"L","W",,"Games over 500",,,,,,,,,,,,,,,,,,,,,,,,"L","L","W","L",,0,"",0,"",1,"W",0,"",0,"",,1,"L",0,"",1,"L",0,"",1,"L",0,"",,"","","","","","","","","","","","","","","","","L","","","","","","","","","","","","L","","","",
10/30/2011,8:20 PM,"DAL","PHL",-3.5,"Fav","PHL","DAL","DAL","DAL",,7,34,27,"Home",,"L","W",,"Week",,-4,,,,-2,,,,,,-2,,,,,,-2,,,,,,"W","L","L","L",,1,"W",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"L",1,"L",1,"L",,"","L","","W","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
10/31/2011,8:30 PM,"SD","KC",3.5,"Dog","KC","KC","SD","KC",,20,23,3,"Home",,"L","W",,"Season",,1,,,,-5,,,,,,-3,,,,,,3,,,,,,"W","W","L","W",,0,"",0,"",1,"L",0,"",0,"",,1,"W",0,"",1,"W",0,"",1,"W",0,"",,"","","","","","","","","","","","","","","","","","","","","","","","","W","","L","","","","","",
Week,9
11/6/2011,1:00 PM,"MIA","KC",-5,"Fav","KC","KC","KC","KC",,31,3,-28,"Away","Week 9","W","L","Week 9",,,,,,,,,,,,,,,,,,,,,,,,"Week 9","L","L","L","L","Week 9",0,"",0,"",0,"",0,"",1,"L","Week 9",1,"L",1,"L",1,"L",1,"L",1,"L",1,"L","Week 9","","","","","","","","","","","","","","","","","","W","","","","","","","L","","","","","","","","Week 9"
11/6/2011,1:00 PM,"ATL","IND",7.5,"Dog","ATL","IND","IND","IND",,31,7,-24,"Away",,"W","L",,"Weekly Stats",,,,,,,,,,,,,,,,,,,,,,,,"W","L","L","L",,1,"W",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"L",1,"L",1,"L",,"","","","","","","","W","","","","","","","","","","","","","W","","","","","","","","","","","",
11/6/2011,1:00 PM,"TB","NO",-8.5,"Fav","TB","TB","NO","TB",,16,27,11,"Home",,"L","W",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"L","L","W","L",,0,"",0,"",1,"W",0,"",0,"",,1,"L",0,"",1,"L",0,"",1,"L",0,"",,"","","","","W","","L","","","","","","","","","","","","","","","","","","","","","","","","","",
11/6/2011,1:00 PM,"NYJ","BUF",-1.5,"Fav","NYJ","NYJ","BUF","BUF",,27,11,-16,"Away",,"W","L",,5,"-",9,"-",0,,8,"-",6,"-",0,,5,"-",9,"-",0,,10,"-",4,"-",0,,"W","W","L","L",,0,"",0,"",0,"",0,"",0,"",,1,"W",0,"",0,"",0,"",0,"",1,"L",,"","","","","","","","","","","","","","","","","","","W","L","","","","","","","","","","","","",
11/6/2011,1:00 PM,"SEA","DAL",-12,"Fav","DAL","DAL","DAL","SEA",,13,23,10,"Home",,"W","L",,,,,,,,,,,,,,,,,,,,,,,,,,"L","L","L","W",,0,"",0,"",0,"",1,"W",0,"",,1,"L",1,"L",0,"",1,"L",0,"",0,"",,"","L","","","","","","","","W","","","","","","","","","","","","","","","","","","","","","","",
11/6/2011,1:00 PM,"CLE","HOU",-10.5,"Fav","CLE","HOU","HOU","HOU",,12,30,18,"Home",,"L","W",,"Cummulative Stats",,,,,,,,,,,,,,,,,,,,,,,,"L","W","W","W",,1,"L",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"W",1,"W",1,"W",,"","","","","","","","","","","","","","","","","","","","","","W","","","","","","","","","L","",
11/6/2011,1:00 PM,"SF","WAS",4,"Dog","SF","SF","SF","SF",,19,11,-8,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","W","","","","","","","","","W","","","","","","","","","","","","","","","","","","","","",
11/6/2011,4:05 PM,"CIN","TEN",-3,"Fav","TEN","CIN","TEN","CIN",,24,17,-7,"Away",,"W","L",,60,"-",63,"-",7,,60,"-",63,"-",7,,58,"-",65,"-",7,,66,"-",57,"-",7,,"L","W","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"L",0,"",0,"",1,"W",0,"",,"","","","","","","","","","","","","","","","","","","","","","","L","","","","","","","","","W",
11/6/2011,4:05 PM,"DEN","OAK",-9,"Fav","OAK","DEN","OAK","DEN",,38,24,-14,"Away",,"W","L",,48.78%,,,,,,48.78%,,,,,,47.15%,,,,,,53.66%,,,,,,"L","W","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"L",0,"",0,"",1,"W",0,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","W","","L","","","","",
11/6/2011,4:15 PM,"NYG","NE",-8.5,"Fav","NYG","NYG","NYG","NYG",,24,20,-4,"Away",,"W","L",,,,,,,,,,,,,,,,,,,,,,,,,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"W","","","","","","","","","","","","","","","","L","","","","","","","","","","","","","","","",
11/6/2011,4:15 PM,"STL","AZ",-3.5,"Fav","STL","AZ","STL","AZ",,13,19,6,"Home",,"L","W",,"Games over 500",,,,,,,,,,,,,,,,,,,,,,,,"L","W","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"L",0,"",0,"",1,"W",0,"",,"","","","","","","","","W","","L","","","","","","","","","","","","","","","","","","","","","",
11/6/2011,4:15 PM,"GB","SD",5.5,"Dog","GB","SD","GB","GB",,45,38,-7,"Away",,"W","L",,"Week",,-4,,,,2,,,,,,-4,,,,,,6,,,,,,"W","L","W","W",,0,"",1,"L",0,"",0,"",0,"",,0,"",1,"W",1,"W",0,"",0,"",1,"W",,"","","","","","","","","","","","","W","","","","","","","","","","","","","","W","","","","","",
11/6/2011,8:20 PM,"BAL","PIT",-3.5,"Fav","PIT","PIT","PIT","BAL",,23,20,-3,"Away",,"W","L",,"Season",,-3,,,,-3,,,,,,-7,,,,,,9,,,,,,"L","L","L","W",,0,"",0,"",0,"",1,"W",0,"",,1,"L",1,"L",0,"",1,"L",0,"",0,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","L","W","","",
Week,10
11/7/2011,8:30 PM,"CHI","PHL",-8,"Fav","PHL","CHI","PHL","CHI",,30,24,-6,"Away",,"W","L",,,,,,,,,,,,,,,,,,,,,,,,,,"L","W","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"L",0,"",0,"",1,"W",0,"",,"","","","L","","","","","","","","","","","","W","","","","","","","","","","","","","","","","",
11/10/2011,8:20 PM,"OAK","SD",-7,"Fav","SD","SD","OAK","OAK",,24,17,-7,"Away","Week 10","W","L","Week 10",,,,,,,,,,,,,,,,,,,,,,,,"Week 10","L","L","W","W","Week 10",0,"",0,"",0,"",0,"",0,"","Week 10",1,"L",0,"",0,"",0,"",0,"",1,"W","Week 10","","","","","","","","","","","","","","","","","","","","","","","","","","","L","W","","","","","Week 10"
11/13/2011,1:00 PM,"AZ","PHL",-14,"Fav","PHL","AZ","PHL","AZ",,21,17,-4,"Away",,"W","L",,"Weekly Stats",,,,,,,,,,,,,,,,,,,,,,,,"L","W","L","W",,0,"",0,"",0,"",0,"",0,"",,0,"",1,"L",0,"",0,"",1,"W",0,"",,"","","","L","","","","","W","","","","","","","","","","","","","","","","","","","","","","","",
11/13/2011,1:00 PM,"TEN","CAR",-3.5,"Fav","CAR","TEN","CAR","CAR",,30,3,-27,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"L","W","L","L",,0,"",1,"W",0,"",0,"",0,"",,0,"",1,"L",1,"L",0,"",0,"",1,"L",,"","","","","","L","","","","","","","","","","","","","","","","","W","","","","","","","","","",
11/13/2011,1:00 PM,"HOU","TB",3.5,"Dog","HOU","HOU","HOU","HOU",,37,9,-28,"Away",,"W","L",,6,"-",10,"-",0,,10,"-",6,"-",0,,9,"-",7,"-",0,,10,"-",6,"-",0,,"W","W","W","W",,0,"",0,"",0,"",0,"",1,"W",,1,"W",1,"W",1,"W",1,"W",1,"W",1,"W",,"","","","","","","W","","","","","","","","","","","","","","","W","","","","","","","","","","",
11/13/2011,1:00 PM,"WAS","MIA",-4,"Fav","WAS","MIA","MIA","MIA",,9,20,11,"Home",,"L","W",,,,,,,,,,,,,,,,,,,,,,,,,,"L","W","W","W",,1,"L",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"W",1,"W",1,"W",,"","","L","","","","","","","","","","","","","","","W","","","","","","","","","","","","","","",
11/13/2011,1:00 PM,"JAC","IND",3,"Dog","IND","IND","JAC","JAC",,17,3,-14,"Away",,"W","L",,"Cummulative Stats",,,,,,,,,,,,,,,,,,,,,,,,"L","L","W","W",,0,"",0,"",0,"",0,"",0,"",,1,"L",0,"",0,"",0,"",0,"",1,"W",,"","","","","","","","","","","","","","","","","","","","","W","","","W","","","","","","","","",
11/13/2011,1:00 PM,"DEN","KC",-3.5,"Fav","KC","DEN","DEN","DEN",,17,10,-7,"Away",,"W","L",,"David",,,,,,"Pinto",,,,,,"Nic",,,,,,"Nick",,,,,,"L","W","W","W",,1,"L",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"W",1,"W",1,"W",,"","","","","","","","","","","","","","","","","","","","","","","","","L","W","","","","","","",
11/13/2011,1:00 PM,"BUF","DAL",-5.5,"Fav","DAL","DAL","BUF","BUF",,7,44,37,"Home",,"L","W",,66,"-",73,"-",7,,70,"-",69,"-",7,,67,"-",72,"-",7,,76,"-",63,"-",7,,"W","W","L","L",,0,"",0,"",0,"",0,"",0,"",,1,"W",0,"",0,"",0,"",0,"",1,"L",,"","W","","","","","","","","","","","","","","","","","","L","","","","","","","","","","","","",
11/13/2011,1:00 PM,"DET","CHI",-3,"Fav","CHI","DET","DET","DET",,13,37,24,"Home",,"L","W",,47.48%,,,,,,50.36%,,,,,,48.20%,,,,,,54.68%,,,,,,"W","L","L","L",,1,"W",0,"",0,"",0,"",0,"",,0,"",0,"",0,"",1,"L",1,"L",1,"L",,"","","","","","","","","","","","","","L","","W","","","","","","","","","","","","","","","","",
11/13/2011,1:00 PM,"NO","ATL",1,"Dog","ATL","NO","NO","ATL",,26,23,-3,"Away",,"W","L",,,,,,,,,,,,,,,,,,,,,,,,,,"L","W","W","L",,0,"",0,"",0,"",0,"",0,"",,0,"",0,"",1,"L",1,"W",0,"",0,"",,"","","","","W","","","W","","","","","","","","","","","","","","","","","","","","","","","","",
